Date,Open,High,Low,Close,Volume
9/16/2013 18:10:00,0.05,0.05,0.05,0.05,631378
9/17/2013 18:10:00,0.05,0.05,0.05,0.05,246736
9/18/2013 18:10:00,0.05,0.05,0.05,0.05,1459253
9/19/2013 18:10:00,0.05,0.05,0.05,0.05,2245425
9/20/2013 18:10:00,0.05,0.05,0.05,0.05,464187
9/23/2013 18:10:00,0.05,0.05,0.05,0.05,418701
9/24/2013 18:10:00,0.05,0.05,0.05,0.05,713190
9/25/2013 18:10:00,0.05,0.05,0.05,0.05,1180452
9/26/2013 18:10:00,0.05,0.05,0.05,0.05,4299430
9/27/2013 18:10:00,0.05,0.05,0.05,0.05,706005
9/30/2013 18:10:00,0.05,0.05,0.05,0.05,1012073
10/1/2013 18:10:00,0.05,0.05,0.05,0.05,1546488
10/2/2013 18:10:00,0.05,0.05,0.05,0.05,1554187
10/3/2013 18:10:00,0.05,0.05,0.05,0.05,1079367
10/4/2013 18:10:00,0.05,0.05,0.05,0.05,1273838
10/7/2013 18:10:00,0.05,0.05,0.05,0.05,642790
10/8/2013 18:10:00,0.05,0.05,0.05,0.05,1821978
10/9/2013 18:10:00,0.05,0.05,0.05,0.05,2238258
10/10/2013 18:10:00,0.05,0.05,0.05,0.05,264731
10/11/2013 18:10:00,0.05,0.05,0.05,0.05,683515
10/14/2013 18:10:00,0.05,0.05,0.05,0.05,83818
10/21/2013 18:10:00,0.05,0.05,0.05,0.05,200842
10/22/2013 18:10:00,0.06,0.06,0.06,0.06,9745241
10/23/2013 18:10:00,0.06,0.06,0.06,0.06,5933277
10/24/2013 18:10:00,0.06,0.06,0.06,0.06,9540290
10/25/2013 18:10:00,0.06,0.06,0.06,0.06,2356619
10/28/2013 18:10:00,0.06,0.06,0.06,0.06,1629623
10/30/2013 18:10:00,0.06,0.06,0.06,0.06,4578543
10/31/2013 18:10:00,0.06,0.06,0.06,0.06,4283568
11/1/2013 18:10:00,0.06,0.06,0.06,0.06,4988017
11/4/2013 18:10:00,0.07,0.07,0.06,0.07,5451359
11/5/2013 18:10:00,0.07,0.07,0.06,0.06,5555512
11/6/2013 18:10:00,0.06,0.06,0.06,0.06,2639423
11/7/2013 18:10:00,0.06,0.06,0.06,0.06,2995839
11/8/2013 18:10:00,0.06,0.06,0.06,0.06,1601499
11/11/2013 18:10:00,0.06,0.06,0.06,0.06,2621781
11/12/2013 18:10:00,0.06,0.06,0.06,0.06,2182919
11/13/2013 18:10:00,0.06,0.06,0.06,0.06,3171236
11/14/2013 18:10:00,0.06,0.06,0.06,0.06,1795347
11/15/2013 18:10:00,0.06,0.06,0.06,0.06,1042613
11/18/2013 18:10:00,0.06,0.06,0.06,0.06,779009
11/19/2013 18:10:00,0.06,0.06,0.06,0.06,943203
11/20/2013 18:10:00,0.06,0.06,0.06,0.06,1952643
11/21/2013 18:10:00,0.06,0.06,0.06,0.06,9852843
11/22/2013 18:10:00,0.06,0.06,0.06,0.06,2276138
11/25/2013 18:10:00,0.06,0.06,0.06,0.06,1458927
11/26/2013 18:10:00,0.06,0.06,0.06,0.06,5087082
11/27/2013 18:10:00,0.06,0.06,0.06,0.06,1778862
11/28/2013 18:10:00,0.06,0.06,0.06,0.06,2466155
11/29/2013 18:10:00,0.06,0.06,0.06,0.06,2500329
12/2/2013 18:10:00,0.06,0.06,0.06,0.06,1935268
12/3/2013 18:10:00,0.06,0.06,0.06,0.06,1275605
12/4/2013 18:10:00,0.06,0.06,0.06,0.06,1219484
12/5/2013 18:10:00,0.06,0.06,0.06,0.06,848690
12/6/2013 18:10:00,0.06,0.06,0.06,0.06,1590431
12/9/2013 18:10:00,0.06,0.06,0.06,0.06,1230482
12/10/2013 18:10:00,0.06,0.06,0.06,0.06,511028
12/11/2013 18:10:00,0.06,0.06,0.06,0.06,2707010
12/12/2013 18:10:00,0.06,0.06,0.06,0.06,1940180
12/13/2013 18:10:00,0.06,0.06,0.06,0.06,1080191
12/16/2013 18:10:00,0.06,0.06,0.06,0.06,1823775
12/17/2013 18:10:00,0.06,0.06,0.06,0.06,3628378
12/18/2013 18:10:00,0.06,0.06,0.06,0.06,2882503
12/19/2013 18:10:00,0.06,0.06,0.05,0.06,2109896
12/20/2013 18:10:00,0.06,0.06,0.06,0.06,1076701
12/23/2013 18:10:00,0.06,0.06,0.05,0.06,2016081
12/24/2013 18:10:00,0.06,0.06,0.06,0.06,1270842
12/25/2013 18:10:00,0.06,0.06,0.05,0.05,4000091
12/26/2013 18:10:00,0.05,0.05,0.05,0.05,2568218
12/27/2013 18:10:00,0.05,0.05,0.04,0.05,3517974
12/30/2013 18:10:00,0.05,0.05,0.05,0.05,1030414
12/31/2013 18:10:00,0.05,0.05,0.05,0.05,1615952
1/2/2014 18:10:00,0.05,0.05,0.05,0.05,1651698
1/3/2014 18:10:00,0.05,0.05,0.05,0.05,713400
1/6/2014 18:10:00,0.05,0.05,0.05,0.05,2211238
1/7/2014 18:10:00,0.05,0.05,0.05,0.05,1926637
1/8/2014 18:10:00,0.05,0.05,0.05,0.05,1439275
1/9/2014 18:10:00,0.05,0.05,0.05,0.05,1592233
1/10/2014 18:10:00,0.05,0.05,0.05,0.05,883284
1/13/2014 18:10:00,0.06,0.06,0.06,0.06,15155237
1/14/2014 18:10:00,0.06,0.07,0.06,0.06,11124606
1/15/2014 18:10:00,0.06,0.06,0.06,0.06,2216429
1/16/2014 18:10:00,0.06,0.06,0.06,0.06,7875161
1/17/2014 18:10:00,0.06,0.06,0.06,0.06,5235307
1/20/2014 18:10:00,0.06,0.06,0.06,0.06,3148638
1/21/2014 18:10:00,0.06,0.06,0.06,0.06,2156577
1/22/2014 18:10:00,0.06,0.06,0.06,0.06,3600869
1/23/2014 18:10:00,0.06,0.06,0.06,0.06,2204723
1/24/2014 18:10:00,0.06,0.06,0.06,0.06,3518493
1/27/2014 18:10:00,0.06,0.06,0.06,0.06,3413695
1/28/2014 18:10:00,0.06,0.06,0.06,0.06,704210
1/29/2014 18:10:00,0.06,0.06,0.06,0.06,1986578
1/30/2014 18:10:00,0.06,0.06,0.06,0.06,718703
1/31/2014 18:10:00,0.06,0.06,0.06,0.06,1176205
2/3/2014 18:10:00,0.06,0.06,0.06,0.06,997012
2/4/2014 18:10:00,0.06,0.06,0.06,0.06,1837833
2/5/2014 18:10:00,0.06,0.06,0.06,0.06,982548
2/6/2014 18:10:00,0.06,0.06,0.06,0.06,4990336
2/7/2014 18:10:00,0.06,0.06,0.06,0.06,3500552
2/10/2014 18:10:00,0.06,0.06,0.06,0.06,4468130
2/11/2014 18:10:00,0.06,0.06,0.06,0.06,1906426
2/12/2014 18:10:00,0.06,0.06,0.06,0.06,4206527
2/13/2014 18:10:00,0.06,0.06,0.06,0.06,1011238
2/14/2014 18:10:00,0.06,0.06,0.06,0.06,1035589
2/17/2014 18:10:00,0.06,0.06,0.06,0.06,1738193
2/18/2014 18:10:00,0.06,0.06,0.06,0.06,1151686
2/19/2014 18:10:00,0.06,0.06,0.06,0.06,2298991
2/20/2014 18:10:00,0.06,0.06,0.06,0.06,1364669
2/21/2014 18:10:00,0.06,0.06,0.06,0.06,10506771
2/24/2014 18:10:00,0.06,0.06,0.06,0.06,525276
2/25/2014 18:10:00,0.06,0.06,0.06,0.06,3367358
2/26/2014 18:10:00,0.06,0.06,0.06,0.06,2804070
2/27/2014 18:10:00,0.06,0.06,0.06,0.06,1329617
2/28/2014 18:10:00,0.06,0.06,0.06,0.06,343386
3/3/2014 18:10:00,0.06,0.06,0.06,0.06,732064
3/4/2014 18:10:00,0.06,0.06,0.06,0.06,878697
3/5/2014 18:10:00,0.06,0.06,0.06,0.06,1095758
3/6/2014 18:10:00,0.06,0.06,0.06,0.06,1311864
3/7/2014 18:10:00,0.06,0.06,0.06,0.06,1574050
3/10/2014 18:10:00,0.06,0.06,0.06,0.06,6163414
3/11/2014 18:10:00,0.06,0.06,0.06,0.06,2421164
3/12/2014 18:10:00,0.06,0.06,0.06,0.06,1469370
3/13/2014 18:10:00,0.06,0.06,0.06,0.06,577765
3/14/2014 18:10:00,0.06,0.06,0.06,0.06,781485
3/17/2014 18:10:00,0.06,0.06,0.06,0.06,733523
3/18/2014 18:10:00,0.06,0.06,0.06,0.06,770946
3/19/2014 18:10:00,0.06,0.06,0.06,0.06,432033
3/20/2014 18:10:00,0.06,0.06,0.06,0.06,2839038
3/21/2014 18:10:00,0.06,0.06,0.06,0.06,598160
3/24/2014 18:10:00,0.06,0.06,0.06,0.06,1543561
3/25/2014 18:10:00,0.06,0.06,0.06,0.06,987978
3/26/2014 18:10:00,0.06,0.06,0.06,0.06,2812292
3/27/2014 18:10:00,0.06,0.06,0.06,0.06,3194147
3/28/2014 18:10:00,0.06,0.07,0.06,0.06,2341294
3/31/2014 19:10:00,0.07,0.07,0.07,0.07,2148640
4/1/2014 18:10:00,0.07,0.07,0.07,0.07,482683
4/2/2014 18:10:00,0.07,0.07,0.07,0.07,2773157
4/3/2014 18:10:00,0.07,0.07,0.07,0.07,1536242
4/4/2014 18:10:00,0.07,0.07,0.07,0.07,1279307
4/7/2014 18:10:00,0.07,0.07,0.07,0.07,3384087
4/8/2014 18:10:00,0.07,0.07,0.07,0.07,2914264
4/9/2014 18:10:00,0.07,0.07,0.06,0.07,29567052
4/10/2014 18:10:00,0.07,0.07,0.07,0.07,2533908
4/11/2014 18:10:00,0.07,0.07,0.07,0.07,907941
4/14/2014 18:10:00,0.07,0.07,0.07,0.07,9285969
4/15/2014 18:10:00,0.07,0.07,0.07,0.07,2619402
4/16/2014 18:10:00,0.07,0.07,0.07,0.07,4058160
4/17/2014 18:10:00,0.07,0.07,0.07,0.07,572079
4/18/2014 18:10:00,0.07,0.07,0.07,0.07,1087451
4/21/2014 18:10:00,0.07,0.07,0.07,0.07,781687
4/22/2014 18:10:00,0.07,0.07,0.07,0.07,2639698
4/24/2014 18:10:00,0.07,0.07,0.07,0.07,2297459
4/25/2014 18:10:00,0.07,0.07,0.07,0.07,3189795
4/28/2014 18:10:00,0.07,0.07,0.07,0.07,774408
4/29/2014 18:10:00,0.07,0.07,0.07,0.07,864456
4/30/2014 18:10:00,0.07,0.07,0.07,0.07,4072384
5/2/2014 18:10:00,0.07,0.07,0.07,0.07,1230158
5/5/2014 18:10:00,0.07,0.07,0.07,0.07,1407636
5/6/2014 18:10:00,0.07,0.07,0.07,0.07,444975
5/7/2014 18:10:00,0.07,0.07,0.07,0.07,1943443
5/8/2014 18:10:00,0.07,0.07,0.07,0.07,879994
5/9/2014 18:10:00,0.07,0.07,0.07,0.07,1029959
5/12/2014 18:10:00,0.07,0.07,0.07,0.07,693225
5/13/2014 18:10:00,0.07,0.07,0.07,0.07,1341704
5/14/2014 18:10:00,0.07,0.07,0.07,0.07,2039989
5/15/2014 18:10:00,0.07,0.07,0.07,0.07,746849
5/16/2014 18:10:00,0.07,0.07,0.07,0.07,541327
5/20/2014 18:10:00,0.07,0.07,0.07,0.07,555501
5/21/2014 18:10:00,0.07,0.07,0.07,0.07,1396448
5/22/2014 18:10:00,0.07,0.07,0.07,0.07,2260334
5/23/2014 18:10:00,0.07,0.07,0.07,0.07,492888
5/26/2014 18:10:00,0.07,0.07,0.07,0.07,1411640
5/27/2014 18:10:00,0.07,0.07,0.07,0.07,2415805
5/28/2014 18:10:00,0.07,0.07,0.07,0.07,772025
5/29/2014 18:10:00,0.07,0.07,0.07,0.07,832566
5/30/2014 18:10:00,0.07,0.07,0.07,0.07,872297
6/2/2014 18:10:00,0.07,0.07,0.07,0.07,552893
6/3/2014 18:10:00,0.07,0.07,0.07,0.07,571680
6/4/2014 18:10:00,0.07,0.07,0.07,0.07,873641
6/5/2014 18:10:00,0.07,0.07,0.07,0.07,414461
6/6/2014 18:10:00,0.07,0.07,0.07,0.07,382646
6/9/2014 18:10:00,0.07,0.07,0.07,0.07,485280
6/10/2014 18:10:00,0.07,0.07,0.07,0.07,4157224
6/11/2014 18:10:00,0.07,0.07,0.07,0.07,2845344
6/12/2014 18:10:00,0.07,0.07,0.07,0.07,711464
6/13/2014 18:10:00,0.07,0.07,0.07,0.07,1601614
6/16/2014 18:10:00,0.07,0.07,0.07,0.07,443487
6/17/2014 18:10:00,0.07,0.07,0.07,0.07,386658
6/18/2014 18:10:00,0.07,0.07,0.07,0.07,380442
6/19/2014 18:10:00,0.07,0.07,0.07,0.07,1653147
6/20/2014 18:10:00,0.07,0.07,0.07,0.07,752521
6/23/2014 18:10:00,0.07,0.07,0.07,0.07,648575
6/24/2014 18:10:00,0.07,0.07,0.07,0.07,719151
6/25/2014 18:10:00,0.07,0.07,0.07,0.07,403264
6/26/2014 18:10:00,0.07,0.07,0.07,0.07,378347
6/27/2014 18:10:00,0.07,0.07,0.07,0.07,512691
6/30/2014 18:10:00,0.07,0.07,0.07,0.07,1298076
7/1/2014 18:10:00,0.07,0.07,0.07,0.07,1627307
7/2/2014 18:10:00,0.07,0.07,0.07,0.07,306732
7/3/2014 18:10:00,0.07,0.07,0.07,0.07,436504
7/4/2014 18:10:00,0.07,0.07,0.07,0.07,538704
7/7/2014 18:10:00,0.07,0.07,0.07,0.07,582024
7/8/2014 18:10:00,0.07,0.07,0.07,0.07,554934
7/9/2014 18:10:00,0.07,0.07,0.07,0.07,656845
7/10/2014 18:10:00,0.07,0.07,0.07,0.07,615106
7/14/2014 18:10:00,0.07,0.07,0.07,0.07,807314
7/15/2014 18:10:00,0.07,0.07,0.07,0.07,3082376
7/16/2014 18:10:00,0.07,0.07,0.07,0.07,132298
7/17/2014 18:10:00,0.07,0.07,0.07,0.07,434868
7/18/2014 18:10:00,0.07,0.07,0.07,0.07,811993
7/21/2014 18:10:00,0.07,0.07,0.07,0.07,880933
7/22/2014 18:10:00,0.07,0.07,0.07,0.07,317959
7/23/2014 18:10:00,0.07,0.07,0.07,0.07,319506
7/24/2014 18:10:00,0.07,0.08,0.07,0.08,13804013
7/25/2014 18:10:00,0.07,0.07,0.07,0.07,12314881
7/31/2014 18:10:00,0.07,0.07,0.07,0.07,1200254
8/1/2014 18:10:00,0.07,0.07,0.07,0.07,1183056
8/4/2014 18:10:00,0.07,0.07,0.07,0.07,1441669
8/5/2014 18:10:00,0.07,0.07,0.07,0.07,1281697
8/6/2014 18:10:00,0.07,0.07,0.07,0.07,1843336
8/7/2014 18:10:00,0.07,0.08,0.07,0.07,1142600
8/8/2014 18:10:00,0.07,0.08,0.07,0.08,1646418
8/11/2014 18:10:00,0.07,0.08,0.07,0.07,997806
8/12/2014 18:10:00,0.08,0.08,0.07,0.07,1412370
8/13/2014 18:10:00,0.08,0.08,0.07,0.08,2608517
8/14/2014 18:10:00,0.08,0.08,0.08,0.08,1431528
8/15/2014 18:10:00,0.08,0.08,0.07,0.07,1900049
8/18/2014 18:10:00,0.07,0.07,0.07,0.07,577680
8/19/2014 18:10:00,0.08,0.08,0.08,0.08,1885897
8/20/2014 18:10:00,0.08,0.08,0.08,0.08,826836
8/21/2014 18:10:00,0.08,0.08,0.08,0.08,746872
8/22/2014 18:10:00,0.08,0.08,0.08,0.08,333569
8/25/2014 18:10:00,0.08,0.08,0.08,0.08,1160539
8/26/2014 18:10:00,0.08,0.08,0.08,0.08,921046
8/27/2014 18:10:00,0.08,0.08,0.08,0.08,889016
8/28/2014 18:10:00,0.08,0.08,0.08,0.08,4424463
8/29/2014 18:10:00,0.08,0.08,0.08,0.08,3403081
9/1/2014 18:10:00,0.08,0.08,0.08,0.08,1029031
9/2/2014 18:10:00,0.08,0.08,0.08,0.08,882924
9/3/2014 18:10:00,0.08,0.08,0.08,0.08,1685654
9/4/2014 18:10:00,0.08,0.08,0.08,0.08,696539
9/5/2014 18:10:00,0.08,0.08,0.08,0.08,1420759
9/8/2014 18:10:00,0.08,0.08,0.08,0.08,470790
9/9/2014 18:10:00,0.08,0.08,0.08,0.08,1482611
9/10/2014 18:10:00,0.08,0.08,0.08,0.08,437482
9/11/2014 18:10:00,0.08,0.08,0.08,0.08,533522
9/12/2014 18:10:00,0.08,0.08,0.08,0.08,1216961
9/15/2014 18:10:00,0.08,0.08,0.08,0.08,194845
9/16/2014 18:10:00,0.08,0.08,0.08,0.08,165265
9/17/2014 18:10:00,0.08,0.09,0.08,0.09,2231313
9/18/2014 18:10:00,0.09,0.09,0.09,0.09,1867609
9/19/2014 18:10:00,0.09,0.09,0.09,0.09,8960034
9/22/2014 18:10:00,0.09,0.09,0.09,0.09,2166461
9/23/2014 18:10:00,0.09,0.09,0.09,0.09,2514755
9/24/2014 18:10:00,0.09,0.09,0.09,0.09,5761380
9/25/2014 18:10:00,0.09,0.09,0.09,0.09,4121963
9/26/2014 18:10:00,0.09,0.09,0.09,0.09,2543455
9/29/2014 18:10:00,0.09,0.09,0.09,0.09,1748231
9/30/2014 18:10:00,0.09,0.09,0.09,0.09,1911301
10/1/2014 18:10:00,0.09,0.09,0.09,0.09,3601989
10/2/2014 18:10:00,0.09,0.09,0.09,0.09,1697402
10/3/2014 18:10:00,0.09,0.09,0.09,0.09,883633
10/8/2014 18:10:00,0.09,0.09,0.09,0.09,988092
10/9/2014 18:10:00,0.09,0.09,0.09,0.09,7498104
10/10/2014 18:10:00,0.09,0.09,0.09,0.09,3436762
10/13/2014 18:10:00,0.09,0.09,0.09,0.09,2438193
10/14/2014 18:10:00,0.09,0.09,0.09,0.09,2505341
10/15/2014 18:10:00,0.09,0.09,0.09,0.09,1629579
10/16/2014 18:10:00,0.09,0.1,0.09,0.1,6548258
10/17/2014 18:10:00,0.1,0.1,0.1,0.1,4365520
10/20/2014 18:10:00,0.1,0.1,0.1,0.1,1580700
10/21/2014 18:10:00,0.1,0.1,0.1,0.1,1375752
10/22/2014 18:10:00,0.1,0.1,0.1,0.1,861101
10/23/2014 18:10:00,0.1,0.1,0.1,0.1,1710926
10/24/2014 18:10:00,0.1,0.1,0.1,0.1,3434325
10/27/2014 18:10:00,0.11,0.11,0.11,0.11,8420802
10/28/2014 18:10:00,0.11,0.11,0.11,0.11,4597897
10/30/2014 18:10:00,0.11,0.11,0.11,0.11,2084394
10/31/2014 18:10:00,0.12,0.12,0.11,0.11,5600514
11/3/2014 18:10:00,0.11,0.11,0.1,0.11,21389696
11/4/2014 18:10:00,0.11,0.11,0.11,0.11,2869596
11/5/2014 18:10:00,0.11,0.11,0.11,0.11,2699710
11/6/2014 18:10:00,0.11,0.11,0.1,0.1,2825622
11/7/2014 18:10:00,0.11,0.11,0.1,0.11,2997881
11/10/2014 18:10:00,0.11,0.11,0.11,0.11,1299260
11/11/2014 18:10:00,0.11,0.11,0.1,0.11,1556169
11/12/2014 18:10:00,0.11,0.11,0.1,0.11,2663980
11/13/2014 18:10:00,0.11,0.11,0.11,0.11,2778186
11/14/2014 18:10:00,0.11,0.11,0.11,0.11,2930840
11/17/2014 18:10:00,0.11,0.11,0.11,0.11,3070772
11/18/2014 18:10:00,0.11,0.11,0.11,0.11,1672910
11/19/2014 18:10:00,0.11,0.11,0.11,0.11,1379571
11/20/2014 18:10:00,0.11,0.11,0.11,0.11,4373386
11/21/2014 18:10:00,0.11,0.11,0.11,0.11,1665687
11/24/2014 18:10:00,0.11,0.11,0.11,0.11,1981234
11/25/2014 18:10:00,0.11,0.11,0.11,0.11,1015830
11/26/2014 18:10:00,0.11,0.11,0.11,0.11,1192199
11/27/2014 18:10:00,0.11,0.11,0.11,0.11,1829147
11/28/2014 18:10:00,0.11,0.11,0.11,0.11,2014203
12/1/2014 18:10:00,0.11,0.11,0.11,0.11,82365936
12/2/2014 18:10:00,0.11,0.11,0.11,0.11,35599648
12/3/2014 18:10:00,0.11,0.11,0.11,0.11,21848496
12/4/2014 18:10:00,0.11,0.11,0.11,0.11,15743344
12/5/2014 18:10:00,0.11,0.11,0.11,0.11,3161231
12/8/2014 18:10:00,0.11,0.11,0.11,0.11,1353642
12/9/2014 18:10:00,0.11,0.11,0.11,0.11,2102998
12/10/2014 18:10:00,0.11,0.11,0.1,0.11,1608621
12/11/2014 18:10:00,0.11,0.11,0.1,0.1,1785022
12/12/2014 18:10:00,0.1,0.1,0.1,0.1,938796
12/15/2014 18:10:00,0.1,0.1,0.1,0.1,752078
12/16/2014 18:10:00,0.1,0.1,0.1,0.1,1762700
12/17/2014 18:10:00,0.1,0.1,0.1,0.1,810983
12/18/2014 18:10:00,0.11,0.11,0.1,0.1,927699
12/19/2014 18:10:00,0.11,0.11,0.1,0.11,1240631
12/22/2014 18:10:00,0.11,0.11,0.11,0.11,457456
12/23/2014 18:10:00,0.11,0.11,0.11,0.11,943903
12/24/2014 18:10:00,0.11,0.11,0.11,0.11,2497671
12/25/2014 18:10:00,0.11,0.11,0.11,0.11,834262
12/26/2014 18:10:00,0.11,0.11,0.11,0.11,946122
12/29/2014 18:10:00,0.11,0.11,0.11,0.11,987586
12/30/2014 18:10:00,0.11,0.11,0.11,0.11,462850
12/31/2014 18:10:00,0.11,0.11,0.11,0.11,3544661
1/2/2015 18:10:00,0.11,0.11,0.11,0.11,1711162
1/5/2015 18:10:00,0.11,0.11,0.11,0.11,3033542
1/6/2015 18:10:00,0.11,0.11,0.11,0.11,1716161
1/7/2015 18:10:00,0.11,0.12,0.11,0.11,2330786
1/8/2015 18:10:00,0.12,0.12,0.11,0.11,3061248
1/9/2015 18:10:00,0.11,0.12,0.11,0.11,1668132
1/12/2015 18:10:00,0.11,0.12,0.11,0.12,6191391
1/13/2015 18:10:00,0.12,0.12,0.11,0.12,13161730
1/14/2015 18:10:00,0.11,0.12,0.11,0.11,1844244
1/15/2015 18:10:00,0.12,0.12,0.12,0.12,2650188
1/16/2015 18:10:00,0.12,0.12,0.12,0.12,3955650
1/19/2015 18:10:00,0.12,0.12,0.12,0.12,1527223
1/20/2015 18:10:00,0.12,0.12,0.12,0.12,2771829
1/21/2015 18:10:00,0.12,0.12,0.12,0.12,2812977
1/22/2015 18:10:00,0.12,0.12,0.12,0.12,437663
1/23/2015 18:10:00,0.12,0.12,0.12,0.12,1422016
1/26/2015 18:10:00,0.12,0.12,0.12,0.12,1371833
1/27/2015 18:10:00,0.12,0.12,0.12,0.12,1413511
1/28/2015 18:10:00,0.12,0.12,0.12,0.12,7218036
1/29/2015 18:10:00,0.12,0.12,0.12,0.12,1031240
1/30/2015 18:10:00,0.12,0.12,0.12,0.12,626472
2/2/2015 18:10:00,0.12,0.12,0.12,0.12,666000
2/3/2015 18:10:00,0.12,0.12,0.12,0.12,956962
2/4/2015 18:10:00,0.12,0.12,0.12,0.12,1975064
2/5/2015 18:10:00,0.12,0.12,0.12,0.12,2792599
2/6/2015 18:10:00,0.12,0.12,0.12,0.12,1339793
2/9/2015 18:10:00,0.12,0.12,0.12,0.12,1811058
2/10/2015 18:10:00,0.12,0.12,0.11,0.12,1528879
2/11/2015 18:10:00,0.12,0.12,0.12,0.12,1144480
2/12/2015 18:10:00,0.12,0.12,0.12,0.12,585450
2/13/2015 18:10:00,0.12,0.12,0.12,0.12,2213578
2/16/2015 18:10:00,0.12,0.12,0.12,0.12,5781700
2/17/2015 18:10:00,0.12,0.12,0.12,0.12,2422634
2/18/2015 18:10:00,0.12,0.12,0.12,0.12,1851016
2/19/2015 18:10:00,0.12,0.12,0.12,0.12,956906
2/20/2015 18:10:00,0.12,0.12,0.12,0.12,3084154
2/23/2015 18:10:00,0.12,0.12,0.12,0.12,1289398
2/24/2015 18:10:00,0.12,0.12,0.12,0.12,1725012
2/25/2015 18:10:00,0.12,0.12,0.12,0.12,1280531
2/26/2015 18:10:00,0.12,0.12,0.12,0.12,1471258
2/27/2015 18:10:00,0.12,0.13,0.12,0.12,5116204
3/2/2015 18:10:00,0.12,0.12,0.12,0.12,1062149
3/3/2015 18:10:00,0.12,0.13,0.12,0.12,833478
3/4/2015 18:10:00,0.13,0.13,0.13,0.13,1636977
3/5/2015 18:10:00,0.12,0.13,0.12,0.13,2095583
3/6/2015 18:10:00,0.13,0.13,0.12,0.13,2898222
3/9/2015 18:10:00,0.12,0.13,0.12,0.12,873701
3/10/2015 18:10:00,0.12,0.12,0.12,0.12,1329072
3/11/2015 18:10:00,0.12,0.12,0.12,0.12,858200
3/12/2015 18:10:00,0.12,0.12,0.11,0.11,2692070
3/13/2015 18:10:00,0.12,0.12,0.11,0.11,548783
3/16/2015 18:10:00,0.12,0.12,0.12,0.12,921250
3/17/2015 18:10:00,0.12,0.13,0.12,0.13,2715327
3/18/2015 18:10:00,0.13,0.13,0.13,0.13,1968089
3/19/2015 18:10:00,0.13,0.13,0.13,0.13,2263869
3/20/2015 18:10:00,0.13,0.13,0.13,0.13,1382272
3/23/2015 18:10:00,0.13,0.13,0.13,0.13,1421997
3/24/2015 18:10:00,0.13,0.13,0.13,0.13,1782417
3/25/2015 18:10:00,0.13,0.13,0.13,0.13,1311286
3/26/2015 18:10:00,0.13,0.13,0.13,0.13,1513992
3/27/2015 18:10:00,0.13,0.13,0.13,0.13,436664
3/30/2015 18:10:00,0.13,0.13,0.13,0.13,857019
3/31/2015 18:10:00,0.13,0.13,0.13,0.13,70775
4/1/2015 18:10:00,0.13,0.13,0.13,0.13,483356
4/2/2015 18:10:00,0.13,0.13,0.13,0.13,603406
4/3/2015 18:10:00,0.13,0.13,0.13,0.13,851136
4/6/2015 18:10:00,0.13,0.13,0.13,0.13,442363
4/7/2015 18:10:00,0.13,0.13,0.13,0.13,626271
4/8/2015 18:10:00,0.13,0.13,0.13,0.13,775953
4/9/2015 18:10:00,0.13,0.13,0.13,0.13,1064044
4/10/2015 18:10:00,0.13,0.13,0.13,0.13,2184241
4/13/2015 18:10:00,0.13,0.13,0.13,0.13,362330
4/14/2015 18:10:00,0.13,0.13,0.13,0.13,1659407
4/15/2015 18:10:00,0.13,0.14,0.13,0.14,1510937
4/16/2015 18:10:00,0.14,0.14,0.14,0.14,1028479
4/17/2015 18:10:00,0.14,0.14,0.14,0.14,559329
4/20/2015 18:10:00,0.14,0.14,0.14,0.14,1067077
4/21/2015 18:10:00,0.14,0.14,0.14,0.14,1062476
4/22/2015 18:10:00,0.14,0.14,0.14,0.14,711208
4/24/2015 18:10:00,0.14,0.14,0.14,0.14,684972
4/27/2015 18:10:00,0.14,0.14,0.14,0.14,1417682
4/28/2015 18:10:00,0.14,0.14,0.14,0.14,1351095
4/29/2015 18:10:00,0.14,0.14,0.14,0.14,2821871
4/30/2015 18:10:00,0.14,0.14,0.14,0.14,2246753
5/4/2015 18:10:00,0.14,0.14,0.14,0.14,5243151
5/5/2015 18:10:00,0.14,0.14,0.14,0.14,262774
5/6/2015 18:10:00,0.14,0.14,0.14,0.14,1824784
5/7/2015 18:10:00,0.14,0.14,0.14,0.14,500710
5/8/2015 18:10:00,0.14,0.14,0.14,0.14,1118967
5/11/2015 18:10:00,0.14,0.14,0.14,0.14,92345
5/12/2015 18:10:00,0.14,0.14,0.14,0.14,767160
5/13/2015 18:10:00,0.14,0.14,0.14,0.14,1432492
5/14/2015 18:10:00,0.14,0.14,0.14,0.14,2098005
5/15/2015 18:10:00,0.14,0.14,0.14,0.14,378776
5/18/2015 18:10:00,0.14,0.14,0.14,0.14,1580685
5/20/2015 18:10:00,0.14,0.14,0.14,0.14,719333
5/21/2015 18:10:00,0.14,0.14,0.14,0.14,491996
5/22/2015 18:10:00,0.14,0.14,0.14,0.14,894311
5/25/2015 18:10:00,0.14,0.14,0.14,0.14,1235408
5/26/2015 18:10:00,0.14,0.14,0.14,0.14,753401
5/27/2015 18:10:00,0.14,0.14,0.14,0.14,1798849
5/28/2015 18:10:00,0.14,0.14,0.14,0.14,232251
5/29/2015 18:10:00,0.14,0.14,0.14,0.14,1073525
6/1/2015 18:10:00,0.14,0.14,0.14,0.14,920119
6/2/2015 18:10:00,0.14,0.14,0.14,0.14,793336
6/3/2015 18:10:00,0.14,0.14,0.14,0.14,134983
